feat_dct_compressibility_y	0.0000000e0	0.0000000e0	0.0000000e0	1.3000000e1	4.0000000e0	1.4900000e2	1.2100000e2	2.1200000e2	9.2718750e1	0.0000000e0	1.4250000e2	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	7.8837891e1	1.6000000e1	0.0000000e0	1.0187500e1	1.8750000e0	5.5916668e1	0.0000000e0	4.0000000e0	2.2083333e0	0.0000000e0	6.5000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.3500000e1	4.0000000e0	1.4900000e2	1.2100000e2	2.1200000e2	9.1578125e1	0.0000000e0	1.4250000e2	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	7.7287109e1	1.6000000e1	0.0000000e0	5.5687500e1	2.8708334e1	8.5995831e2	2.8888888e0	4.0000000e0	3.1625000e1	1.0000000e0	6.5000000e0
feat_dct_compressibility_uv	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	2.8125000e1	0.0000000e0	2.7300000e2	0.0000000e0	3.8229688e2	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	8.0000000e0	2.6544141e2	3.1000000e1	0.0000000e0	0.0000000e0	0.0000000e0	4.1020834e2	2.2222222e-1	2.4000000e1	1.3375000e1	8.7500000e0	6.5000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	2.8000000e1	0.0000000e0	2.7300000e2	0.0000000e0	3.8200000e2	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	8.0000000e0	2.6437305e2	3.0500000e1	0.0000000e0	0.0000000e0	0.0000000e0	2.3770417e3	3.1111112e0	2.4500000e1	4.3158334e2	1.4625000e1	6.5000000e0
feat_patch_fraction	0.0000000e0	1.0000000e0	0.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	0.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	0.0000000e0	1.0000000e0	6.8457031e-1	3.1250000e-1	1.0000000e0	6.6666669e-1	6.6666669e-1	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	8.7500000e-1	0.0000000e0	1.0000000e0	0.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	0.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	0.0000000e0	1.0000000e0	6.8554688e-1	1.2500000e-1	1.0000000e0	6.6666669e-1	6.6666669e-1	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	8.7500000e-1
feat_alpha_present	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
feat_alpha_used_fraction	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0
feat_alpha_bimodal_score	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.1718750e-1	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.1718750e-1	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0
feat_palette_fits_in_256	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
feat_peak_luminance_nits	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	3.9164312e3	3.8586496e2	3.3424211e3	2.1239922e2	8.0000000e1	2.0475420e2	5.1736179e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	3.9164312e3	3.8586496e2	3.3424211e3	2.1239922e2	8.0000000e1	2.0475420e2	5.1736179e1	8.0000000e1
feat_p99_luminance_nits	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	3.6646257e3	3.6202026e2	3.2706013e3	2.1239922e2	8.0000000e1	1.8957549e2	5.1521774e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	3.6646257e3	3.6202026e2	3.2706013e3	2.1239922e2	8.0000000e1	1.8957549e2	5.1521774e1	8.0000000e1
feat_hdr_headroom_stops	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	5.6133957e0	2.2700241e0	5.3847499e0	1.4087065e0	0.0000000e0	1.3558211e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	5.6133957e0	2.2700241e0	5.3847499e0	1.4087065e0	0.0000000e0	1.3558211e0	0.0000000e0	0.0000000e0
